"station","dataset","variable","check1","controller1","check2","controller2"
"Samoylov","SaSoil2002","E2_slope_43","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","E2_rim_5","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","E2_rim_12","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","E2_rim_15","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","E2_rim_22","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","E2_rim_26","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","E2_rim_34","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","E2_rim_37","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","E2_rim_50","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","E2_rim_60","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","E2_rim_70","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","cond_center_8","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","cond_center_13","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","cond_center_23","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","cond_center_33","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","cond_center_43","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","cond_slope_5","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","cond_slope_14","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","cond_slope_23","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","cond_slope_33","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","cond_slope_43","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","cond_rim_5","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","cond_rim_12","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","cond_rim_15","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","cond_rim_22","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","cond_rim_26","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","cond_rim_34","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","cond_rim_37","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","cond_rim_50","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","cond_rim_60","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","cond_rim_70","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","vwc_center_8","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","vwc_center_13","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","vwc_center_23","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","vwc_center_33","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","vwc_center_43","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","vwc_slope_5","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","vwc_slope_14","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","vwc_slope_23","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","vwc_slope_33","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","vwc_slope_43","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","vwc_rim_5","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","vwc_rim_12","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","vwc_rim_15","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","vwc_rim_22","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","vwc_rim_26","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","vwc_rim_34","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","vwc_rim_37","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","vwc_rim_50","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","vwc_rim_60","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2002","vwc_rim_70","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","Tair_70","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","Ts_cen_5","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","Ts_cen_15","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","Ts_cen_28","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","Ts_cen_45","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","Ts_cen_52","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","Ts_cen_72","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","Ts_cen_90","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","Ts_cen_100","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","Ts_rim_1","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","Ts_rim_7","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","Ts_rim_22","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","Ts_rim_38","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","Ts_rim_52","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","Ts_rim_69","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","Ts_rim_95","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","Ts_rim_104","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","SwIn_cen","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","SwIn_rim","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","SwOut_cen","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","SwOut_rim","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","LwIn_cen","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","LwIn_rim","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","LwOut_cen","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","LwOut_rim","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","G_cen_13","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","G_cen_95","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","G_rim_13","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","G_rim_98","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","Dsn","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","distraw","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","WL_cen_1","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","WL_cen_2","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","WL_rim_1","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","E2_sn_5","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","E2_sn_20","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","E2_cen_v_16","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","E2_cen_14","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","E2_cen_44","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","E2_cen_72","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","E2_cen_95","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","E2_rim_v_22","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","E2_rim_9","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","E2_rim_24","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","E2_rim_38","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","E2_rim_52","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","E2_rim_100","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","cond_sn_5","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","cond_sn_20","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","cond_cen_v_16","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","cond_cen_14","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","cond_cen_44","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","cond_cen_72","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","cond_cen_95","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","cond_rim_v_22","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","cond_rim_9","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","cond_rim_24","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","cond_rim_38","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","cond_rim_52","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","cond_rim_100","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","vwc_cen_v_16","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","vwc_cen_14","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","vwc_cen_44","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","vwc_cen_72","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","vwc_cen_95","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","vwc_rim_v_22","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","vwc_rim_9","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","vwc_rim_24","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","vwc_rim_38","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","vwc_rim_52","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","vwc_rim_100","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","tcond_cen_45","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","tcond_cen_95","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","tcond_rim_16","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","tcond_rim_99","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","td_cen_45","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","td_cen_95","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","td_rim_16","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","td_rim_99","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","Cv_cen_45","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","Cv_cen_95","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","Cv_rim_16","2018-01-01","SL",NA,NA
"Samoylov","SaSoil2012","Cv_rim_99","2018-01-01","SL",NA,NA
"Samoylov","SaMet2002","Tair_a_200","2018-01-01","SL","2019-11-11","SL"
"Samoylov","SaMet2002","Tair_a_50","2018-01-01","SL",NA,NA
"Samoylov","SaMet2002","Tair_b_200","2018-01-01","SL",NA,NA
"Samoylov","SaMet2002","Tair_b_50","2018-01-01","SL",NA,NA
"Samoylov","SaMet2002","RH_200","2018-01-01","SL",NA,NA
"Samoylov","SaMet2002","RH_50","2018-01-01","SL",NA,NA
"Samoylov","SaMet2002","wind_v_300","2018-01-01","SL",NA,NA
"Samoylov","SaMet2002","wind_deg_300","2018-01-01","SL",NA,NA
"Samoylov","SaMet2002","wind_sddeg_300","2018-01-01","SL",NA,NA
"Samoylov","SaMet2002","wind_vmax_300","2018-01-01","SL",NA,NA
"Samoylov","SaMet2002","wind_vmin_300","2018-01-01","SL",NA,NA
"Samoylov","SaMet2002","prec","2018-01-01","SL",NA,NA
"Samoylov","SaMet2002","PA","2018-01-01","SL",NA,NA
"Samoylov","SaMet2002","SwIn","2018-01-01","SL",NA,NA
"Samoylov","SaMet2002","SwOut","2018-01-01","SL",NA,NA
"Samoylov","SaMet2002","LwIn","2018-01-01","SL",NA,NA
"Samoylov","SaMet2002","LwOut","2018-01-01","SL",NA,NA
"Samoylov","SaMet2002","SwNet","2018-01-01","SL",NA,NA
"Samoylov","SaMet2002","LwNet","2018-01-01","SL",NA,NA
"Samoylov","SaMet2002","Albedo","2018-01-01","SL","2021-08-24 13:55:46","SL"
"Samoylov","SaMet2002","RadNet","2018-01-01","SL",NA,NA
"Samoylov","SaMet2002","Ts_1","2018-01-01","SL",NA,NA
"Samoylov","SaMet2002","Ts_3","2018-01-01","SL",NA,NA
"Samoylov","SaMet2002","Ts_6","2018-01-01","SL",NA,NA
"Samoylov","SaMet2002","WL","2018-01-01","SL",NA,NA
"Samoylov","SaHole2006","Tair_0","2018-01-01","SL",NA,NA
"Samoylov","SaHole2006","Ts_75","2018-01-01","SL",NA,NA
"Samoylov","SaHole2006","Ts_175","2018-01-01","SL",NA,NA
"Samoylov","SaHole2006","Ts_275","2018-01-01","SL",NA,NA
"Samoylov","SaHole2006","Ts_375","2018-01-01","SL",NA,NA
"Samoylov","SaHole2006","Ts_475","2018-01-01","SL",NA,NA
"Samoylov","SaHole2006","Ts_575","2018-01-01","SL",NA,NA
"Samoylov","SaHole2006","Ts_675","2018-01-01","SL",NA,NA
"Samoylov","SaHole2006","Ts_775","2018-01-01","SL",NA,NA
"Samoylov","SaHole2006","Ts_875","2018-01-01","SL",NA,NA
"Samoylov","SaHole2006","Ts_975","2018-01-01","SL",NA,NA
"Samoylov","SaHole2006","Ts_1075","2018-01-01","SL",NA,NA
"Samoylov","SaHole2006","Ts_1175","2018-01-01","SL",NA,NA
"Samoylov","SaHole2006","Ts_1275","2018-01-01","SL",NA,NA
"Samoylov","SaHole2006","Ts_1375","2018-01-01","SL",NA,NA
"Samoylov","SaHole2006","Ts_1475","2018-01-01","SL",NA,NA
"Samoylov","SaHole2006","Ts_1575","2018-01-01","SL",NA,NA
"Samoylov","SaHole2006","Ts_1675","2018-01-01","SL",NA,NA
"Samoylov","SaHole2006","Ts_1775","2018-01-01","SL",NA,NA
"Samoylov","SaHole2006","Ts_1875","2018-01-01","SL",NA,NA
"Samoylov","SaHole2006","Ts_2075","2018-01-01","SL",NA,NA
"Samoylov","SaHole2006","Ts_2275","2018-01-01","SL",NA,NA
"Samoylov","SaHole2006","Ts_2475","2018-01-01","SL",NA,NA
"Samoylov","SaHole2006","Ts_2675","2018-01-01","SL",NA,NA
"Samoylov","SaHole2010","Tair_50","2018-01-01","SL",NA,NA
"Samoylov","SaHole2010","Ts_0","2018-01-01","SL",NA,NA
"Samoylov","SaHole2010","Ts_50","2018-01-01","SL",NA,NA
"Samoylov","SaHole2010","Ts_100","2018-01-01","SL",NA,NA
"Samoylov","SaHole2010","Ts_125","2018-01-01","SL",NA,NA
"Samoylov","SaHole2010","Ts_150","2018-01-01","SL",NA,NA
"Samoylov","SaHole2010","Ts_175","2018-01-01","SL",NA,NA
"Samoylov","SaHole2010","Ts_180","2018-01-01","SL",NA,NA
"Samoylov","SaPond2014","Tw_40","2018-01-01","SL",NA,NA
"Samoylov","SaPond2014","Tw_30","2018-01-01","SL",NA,NA
"Samoylov","SaPond2014","Tw_20","2018-01-01","SL",NA,NA
"Samoylov","SaPond2014","Tw_10","2018-01-01","SL",NA,NA
"Samoylov","SaPond2014","Ts_0","2018-01-01","SL",NA,NA
"Samoylov","SaPond2014","Ts_10","2018-01-01","SL",NA,NA
"Samoylov","SaPond2014","Ts_20","2018-01-01","SL",NA,NA
"Samoylov","SaPond2014","Ts_30","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","ice_2","2018-01-01","SL","2021-07-29 12:07:44","SL"
"Samoylov","SaSnow2012","ice_3","2018-01-01","SL","2021-07-29 12:44:01","SL"
"Samoylov","SaSnow2012","ice_4","2018-01-01","SL","2021-07-29 12:46:47","SL"
"Samoylov","SaSnow2012","water_2","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","water_3","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","water_4","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","rho_2","2018-01-01","SL","2021-07-29 12:48:05","SL"
"Samoylov","SaSnow2012","rho_3","2018-01-01","SL","2021-07-29 12:48:20","SL"
"Samoylov","SaSnow2012","rho_4","2018-01-01","SL","2021-07-29 12:48:34","SL"
"Samoylov","SaSnow2012","SWE_2","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","SWE_3","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","SWE_4","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","cap_highFq_2","2018-01-01","SL","2021-07-29 12:51:03","SL"
"Samoylov","SaSnow2012","cap_lowFq_2","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","cap_highFq_3","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","cap_lowFq_3","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","cap_highFq_4","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","cap_lowFq_4","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","phi_highFq_2","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","phi_lowFq_2","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","phi_highFq_3","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","phi_lowFq_3","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","phi_highFq_4","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","phi_lowFq_4","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","distraw_0","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","distraw_1","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","distraw_2","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","distraw_3","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","distraw_4","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","distraw_5","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","distraw_6","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","distraw_7","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","distraw_8","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","distraw_9","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","distraw_Centre","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","distraw_Crack","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Tsn_m4","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Tsn_00","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Tsn_05","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Tsn_10","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Tsn_15","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Tsn_20","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Tsn_25","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Tsn_30","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Tsn_35","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Tsn_40","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Tsn_45","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Tsn_50","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Tgs_1","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Tgs_2","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Tgs_3","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Tgs_4","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Tair_80","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Ts_00","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Ts_05","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Ts_10","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Ts_20","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Ts_40","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Ts_60","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Ts_80","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Ts_100","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Dsn_0","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Dsn_1","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Dsn_2","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Dsn_3","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Dsn_4","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Dsn_5","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Dsn_6","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Dsn_7","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Dsn_8","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Dsn_9","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Dist_center","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2012","Dist_crack","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2016","Tair_170","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2016","distraw","2018-01-01","SL",NA,NA
"Samoylov","SaSnow2016","Dsn","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_01_02","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_01_03","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_01_04","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_01_05","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_01_06","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_01_07","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_01_08","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_01_09","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_01_10","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_01_11","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_01_12","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_01_13","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_01_14","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_01_15","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_02_01","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_02_02","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_02_03","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_02_04","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_02_05","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_02_06","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_02_07","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_02_08","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_02_09","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_02_10","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_02_11","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_02_12","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_02_13","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_02_14","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_02_15","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_03_01","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_03_02","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_03_03","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_03_04","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_03_05","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_03_06","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_03_07","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_03_08","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_03_09","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_03_10","2018-01-01","SL",NA,NA
"Samoylov","SaCalm2002","Dal_03_11","2018-01-01","SL",NA,NA
